[DEBUG] 2023-10-27 21:43:38.411 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-10-27 21:43:38.413 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-10-27 21:43:38.417 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-10-27 21:43:38.491 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-10-27 21:43:38.492 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-10-27 21:43:38.680 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-10-27 21:43:38.681 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-10-27 21:43:38.686 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-10-27 21:43:38.910 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-10-27 21:43:38.931 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-10-27 21:43:38.932 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-10-27 21:49:04.693 [main] Loader - Result set row: 0
[DEBUG] 2023-10-27 21:49:04.693 [main] Loader - Result row: EntityKey[entity.User#1]
[DEBUG] 2023-10-27 21:49:04.693 [main] Loader - Result set row: 1
[DEBUG] 2023-10-27 21:49:04.693 [main] Loader - Result row: EntityKey[entity.User#2]
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Resolving attributes for [entity.User#1]
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Processing attribute `bio` : value = bio for user one
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Processing attribute `displayName` : value = shilpa
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.693 [main] TwoPhaseLoad - Processing attribute `email` : value = shanda@madisoncollege.edu
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Shilpa
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Handa
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `password` : value = secret123
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = usr1.jpg
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `userName` : value = shanda
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Done materializing entity [entity.User#1]
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Resolving attributes for [entity.User#2]
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `bio` : value = bio for user two
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Processing attribute `displayName` : value = parker
[DEBUG] 2023-10-27 21:49:04.694 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `email` : value = rparker@gmail.com
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Robin
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Parker
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `password` : value = secret123
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = usr2.jpg
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Processing attribute `userName` : value = Rparker
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.695 [main] TwoPhaseLoad - Done materializing entity [entity.User#2]
[DEBUG] 2023-10-27 21:49:04.695 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:49:04.701 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2023-10-27 21:49:04.701 [main] TransactionImpl - begin
[DEBUG] 2023-10-27 21:49:04.705 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2023-10-27 21:49:04.706 [main] SQL - insert into users (bio, display_name, email, firstName, lastName, password, profile_picture, userName) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2023-10-27 21:49:04.709 [main] IdentifierGeneratorHelper - Natively generated identity: 7
[DEBUG] 2023-10-27 21:49:04.710 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-10-27 21:49:04.710 [main] TransactionImpl - committing
[DEBUG] 2023-10-27 21:49:04.710 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2023-10-27 21:49:04.711 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2023-10-27 21:49:04.711 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2023-10-27 21:49:04.711 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2023-10-27 21:49:04.711 [main] EntityPrinter - Listing entities:
[DEBUG] 2023-10-27 21:49:04.711 [main] EntityPrinter - entity.User{firstName=Sam, lastName=Kunckle, profilePicture=sam.jpg, password=Secret123, displayName=SamK, bio=intro, id=7, userName=skunkle, email=kunkle@gmail.com}
[DEBUG] 2023-10-27 21:49:04.718 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:49:04.718 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:49:04.719 [main] SQL - select user0_.user_id as user_id1_0_0_, user0_.bio as bio2_0_0_, user0_.display_name as display_3_0_0_, user0_.email as email4_0_0_, user0_.firstName as firstNam5_0_0_, user0_.lastName as lastName6_0_0_, user0_.password as password7_0_0_, user0_.profile_picture as profile_8_0_0_, user0_.userName as userName9_0_0_ from users user0_ where user0_.user_id=?
[DEBUG] 2023-10-27 21:49:04.721 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-10-27 21:49:04.721 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Resolving attributes for [entity.User#7]
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `bio` : value = intro
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `displayName` : value = SamK
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `email` : value = kunkle@gmail.com
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Sam
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Kunckle
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Processing attribute `password` : value = Secret123
[DEBUG] 2023-10-27 21:49:04.721 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.722 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = sam.jpg
[DEBUG] 2023-10-27 21:49:04.722 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.722 [main] TwoPhaseLoad - Processing attribute `userName` : value = skunkle
[DEBUG] 2023-10-27 21:49:04.722 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:49:04.722 [main] TwoPhaseLoad - Done materializing entity [entity.User#7]
[DEBUG] 2023-10-27 21:49:04.722 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-10-27 21:49:04.722 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : entity.User#7
[DEBUG] 2023-10-27 21:49:04.722 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:19.871 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-10-27 21:50:19.874 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-10-27 21:50:19.878 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-10-27 21:50:19.959 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-10-27 21:50:19.961 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-10-27 21:50:20.108 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-10-27 21:50:20.108 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-10-27 21:50:20.111 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-10-27 21:50:20.327 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-10-27 21:50:20.347 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-10-27 21:50:20.348 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2023-10-27 21:50:20.367 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2023-10-27 21:50:20.461 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3f36b447
[DEBUG] 2023-10-27 21:50:20.461 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3f36b447
[DEBUG] 2023-10-27 21:50:20.461 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3f36b447
[DEBUG] 2023-10-27 21:50:20.462 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4a1c0752
[DEBUG] 2023-10-27 21:50:20.462 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@61d01788
[DEBUG] 2023-10-27 21:50:20.463 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@69cac930
[DEBUG] 2023-10-27 21:50:20.464 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4e868ef5
[DEBUG] 2023-10-27 21:50:20.464 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4e868ef5
[DEBUG] 2023-10-27 21:50:20.464 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4e868ef5
[DEBUG] 2023-10-27 21:50:20.465 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@afb5821
[DEBUG] 2023-10-27 21:50:20.465 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@afb5821
[DEBUG] 2023-10-27 21:50:20.465 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@afb5821
[DEBUG] 2023-10-27 21:50:20.466 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@56ccd751
[DEBUG] 2023-10-27 21:50:20.466 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@56ccd751
[DEBUG] 2023-10-27 21:50:20.466 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@56ccd751
[DEBUG] 2023-10-27 21:50:20.467 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@59712875
[DEBUG] 2023-10-27 21:50:20.467 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@59712875
[DEBUG] 2023-10-27 21:50:20.467 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@59712875
[DEBUG] 2023-10-27 21:50:20.468 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@37a64f9d
[DEBUG] 2023-10-27 21:50:20.468 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@37a64f9d
[DEBUG] 2023-10-27 21:50:20.468 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@37a64f9d
[DEBUG] 2023-10-27 21:50:20.469 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@21f9277b
[DEBUG] 2023-10-27 21:50:20.469 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@21f9277b
[DEBUG] 2023-10-27 21:50:20.469 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@21f9277b
[DEBUG] 2023-10-27 21:50:20.470 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1d782abe
[DEBUG] 2023-10-27 21:50:20.470 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1d782abe
[DEBUG] 2023-10-27 21:50:20.470 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@1d782abe
[DEBUG] 2023-10-27 21:50:20.471 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@66bfd864
[DEBUG] 2023-10-27 21:50:20.471 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@66bfd864
[DEBUG] 2023-10-27 21:50:20.472 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5486887b
[DEBUG] 2023-10-27 21:50:20.472 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5486887b
[DEBUG] 2023-10-27 21:50:20.473 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@4d33940d
[DEBUG] 2023-10-27 21:50:20.473 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@4d33940d
[DEBUG] 2023-10-27 21:50:20.473 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@50825a02
[DEBUG] 2023-10-27 21:50:20.474 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@3241713e
[DEBUG] 2023-10-27 21:50:20.475 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@60723d6a
[DEBUG] 2023-10-27 21:50:20.475 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@60723d6a
[DEBUG] 2023-10-27 21:50:20.475 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@9a7a808
[DEBUG] 2023-10-27 21:50:20.476 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@9a7a808
[DEBUG] 2023-10-27 21:50:20.484 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@62ddd21b
[DEBUG] 2023-10-27 21:50:20.484 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@62ddd21b
[DEBUG] 2023-10-27 21:50:20.485 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@35f8a9d3
[DEBUG] 2023-10-27 21:50:20.486 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@35f8a9d3
[DEBUG] 2023-10-27 21:50:20.487 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@5e840abf
[DEBUG] 2023-10-27 21:50:20.487 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@5e840abf
[DEBUG] 2023-10-27 21:50:20.488 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@749f539e
[DEBUG] 2023-10-27 21:50:20.488 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@749f539e
[DEBUG] 2023-10-27 21:50:20.490 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@273842a6
[DEBUG] 2023-10-27 21:50:20.490 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@273842a6
[DEBUG] 2023-10-27 21:50:20.491 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@777c350f
[DEBUG] 2023-10-27 21:50:20.491 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@777c350f
[DEBUG] 2023-10-27 21:50:20.493 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@726a17c4
[DEBUG] 2023-10-27 21:50:20.493 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@726a17c4
[DEBUG] 2023-10-27 21:50:20.494 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@21719a0
[DEBUG] 2023-10-27 21:50:20.494 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@21719a0
[DEBUG] 2023-10-27 21:50:20.495 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@aa10649
[DEBUG] 2023-10-27 21:50:20.495 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@aa10649
[DEBUG] 2023-10-27 21:50:20.496 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7578e06a
[DEBUG] 2023-10-27 21:50:20.496 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7578e06a
[DEBUG] 2023-10-27 21:50:20.496 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7578e06a
[DEBUG] 2023-10-27 21:50:20.498 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@11a7ba62
[DEBUG] 2023-10-27 21:50:20.499 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7b208b45
[DEBUG] 2023-10-27 21:50:20.499 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7b208b45
[DEBUG] 2023-10-27 21:50:20.499 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7b208b45
[DEBUG] 2023-10-27 21:50:20.499 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@783efb48
[DEBUG] 2023-10-27 21:50:20.500 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@51751e5f
[DEBUG] 2023-10-27 21:50:20.500 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@51751e5f
[DEBUG] 2023-10-27 21:50:20.501 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@1bcb79c2
[DEBUG] 2023-10-27 21:50:20.501 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1bcb79c2
[DEBUG] 2023-10-27 21:50:20.502 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4078695f
[DEBUG] 2023-10-27 21:50:20.502 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4078695f
[DEBUG] 2023-10-27 21:50:20.503 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@198ef2ce
[DEBUG] 2023-10-27 21:50:20.503 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@198ef2ce
[DEBUG] 2023-10-27 21:50:20.504 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@66596a88
[DEBUG] 2023-10-27 21:50:20.504 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@66596a88
[DEBUG] 2023-10-27 21:50:20.504 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@982bb90
[DEBUG] 2023-10-27 21:50:20.505 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@44c5a16f
[DEBUG] 2023-10-27 21:50:20.505 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@44c5a16f
[DEBUG] 2023-10-27 21:50:20.505 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@44c5a16f
[DEBUG] 2023-10-27 21:50:20.506 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5ee34b1b
[DEBUG] 2023-10-27 21:50:20.506 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5ee34b1b
[DEBUG] 2023-10-27 21:50:20.506 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5ee34b1b
[DEBUG] 2023-10-27 21:50:20.507 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@1763992e
[DEBUG] 2023-10-27 21:50:20.508 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@47f08b81
[DEBUG] 2023-10-27 21:50:20.509 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@6f8e0cee
[DEBUG] 2023-10-27 21:50:20.509 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@6f8e0cee
[DEBUG] 2023-10-27 21:50:20.509 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@6f8e0cee
[DEBUG] 2023-10-27 21:50:20.510 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6ceb7b5e
[DEBUG] 2023-10-27 21:50:20.510 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6ceb7b5e
[DEBUG] 2023-10-27 21:50:20.510 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6ceb7b5e
[DEBUG] 2023-10-27 21:50:20.510 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@3a91d146
[DEBUG] 2023-10-27 21:50:20.511 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6d4a65c6
[DEBUG] 2023-10-27 21:50:20.512 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@5f404594
[DEBUG] 2023-10-27 21:50:20.512 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@5f404594
[DEBUG] 2023-10-27 21:50:20.512 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@460b6d54
[DEBUG] 2023-10-27 21:50:20.514 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@4455f57d
[DEBUG] 2023-10-27 21:50:20.514 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@4455f57d
[DEBUG] 2023-10-27 21:50:20.515 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@677b8e13
[DEBUG] 2023-10-27 21:50:20.515 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@677b8e13
[DEBUG] 2023-10-27 21:50:20.516 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@7bde1f3a
[DEBUG] 2023-10-27 21:50:20.516 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@5cf8edcf
[DEBUG] 2023-10-27 21:50:20.517 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@65004ff6
[DEBUG] 2023-10-27 21:50:20.520 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@3a022576
[DEBUG] 2023-10-27 21:50:20.520 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@3a022576
